ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
0,Hacienda Del Rey,17,,NA,0,1704,No,4,03,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",4,Darlene S,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r388451009-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,07/01/2016,07/02/16,We just arrived in LA and decided to go there for dinner. The service is outstanding and the best part of going. The food came fast and hot. The servers were very nice and very accommodating. The restaurant was a bit loud for our taste but could be because it was very crowded. The food was average but there was plenty of it. When I say average it was because there wasn't a lot of spices which I like a lot. Overall we would go back again.,Couples,,NA,Dance,,NA,Yes,05/15,Great service
0,Hacienda Del Rey,52,,NA,0,6166,No,26,05,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",4,lisathetraveller,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r275524626-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,05/01/2015,05/29/15,"Love this place! Warm greetings from staff when you arrive. Servers in Guayaberas shirts. Fun decor: oil paintings of Mayan warriors, portraits of Benito Juarez, a fishtanks, two bars, Mexican folk art. Full menu of delicious traditional food. Fresh tortillas made next to the bar. AMAZING PRICES. Happy Hour Margaritas $4!!!! Unheard of in this area. Meat eaters love the Carnitas. Vegetarian: get the Zucchini and Mushroom tacos. But it's all good. Delish!",Couples,31,California,Dance,Los Angeles,NA,No,01/13,Classic Mexican Traditional Style
0,Hacienda Del Rey,32,,NA,0,3386,No,16,04,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",4,HMason22,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r241178982-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,11/01/2014,11/23/14,"It's kitchy, it's tiny, it's a bit greasy - it is FANTASTIC! If you want fancy-schmancy this is not for you. Nor will you get white glove service, so suck it up. What you will get is authentic yummy, cheesy enchiladas, and fish tacos that melt in your mouth. Margaritas are great, and even the house wine is not bad. If you want good ol'fashioned Mexican for a great price - this is your spot.",Couples,5,California,Dance,Marina del Rey,NA,No,04/13,One of my all-time fave Mexican spots
0,Hacienda Del Rey,88,,NA,0,13097,No,12,06,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",4,Larry S,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r241041133-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,11/01/2014,11/22/14,"I'm a little ashamed to say that after living in Westchester for over 30 years, I'm only now discovering this place. Perhaps it's the fact that it's been overshadowed by Paco's, down the road and also at one time, down the block. Hacienda Del Rey serves the kind of Mexican I've had a preference for—simple and genuine. The refried beans are the slightly creamy variety (in comparison to the stiffer, stand-up-to-the-spoon variety) and the rice is the loose, yellowish variety. I had a ground beef enchilada and tamale, both simply enjoyable. The margaritas are another picture of ""simply enjoyable"". The modest size of the establishment makes for a more personal experience. This isn't where you look for fancy meals and frills; just good food.",Couples,137,"California, United States",Dance,Westchester,NA,No,09/12,Great Little Spot for Mexican Food
0,Hacienda Del Rey,46,, 35-49 year old ,0,6210,No,35,05,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",5,skydive14k,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r229475528-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,09/01/2014,09/17/14,"My husband and I stopped in for a late lunch on our way to LAX. It's a little hole in the wall place with dated decor, but don't let that stop you! The staff was quick and friendly, the food was great, the skinny Cazadores Cadillac Margaritas are second to none, plus they had several TVs with the football games on. Perfecto!",Couples,48,Washington,Dance,Seattle,NA,No,07/10,Good food and great drinks
0,Hacienda Del Rey,62,, ,0,6504,No,9,05,"8347 Lincoln Blvd , Los Angeles , CA 90045-2413 8347 Lincoln Blvd , Los Angeles, CA 90045-2413",4,bill a,https://www.tripadvisor.com//ShowUserReviews-g32655-d373602-r387237413-Hacienda_Del_Rey-Los_Angeles_California.html#REVIEWS,05/01/2016,06/28/16,Remodel is an improvement to a good value and close to airport.!the rooms are ok but the restaurant is the best. Transport ant to airport is in frequent needs improving,Solo,,NA,Dance,,NA,Yes,08/14,Closest LAC
0,Oomasa,122,, 50-64 year old male ,0,13689,No,19,06,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,Ken H,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r459530281-Oomasa-Los_Angeles_California.html#REVIEWS,02/01/2017,02/13/17,"The Japanese Village Plaza Mall in L.A.'s Little Tokyo teeters between exotic and kitsch, but it makes an amusing diversion every so often. I have always found the Japanese food served at Oomasa to be of high quality. Sushi, sashimi, tempura--the fare I enjoy at a Japanese restaurant--are all done well here. The sashimi is delicate and easily melts on the tongue. I have had more deftly made tempura, but what is served here is better than average. I have always found the service to be attentive, even when the restaurant is busy. This is a popular place among both Asian and Anglo patrons.",Couples,42,"California, United States",Dance,San Diego,M,No,09/14,First-class Japanese Food in Modest Surroundings
0,Oomasa,32,,NA,0,3233,No,3,04,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,Barbara C,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r451986981-Oomasa-Los_Angeles_California.html#REVIEWS,01/01/2017,01/14/17,"We went to Oomasa for dinner and were pleasantly surprised. They offer nice combinations in their ""dinner specials"" such as a mix of sashimi, chicken teriyaki and sushi, so you can get to try various things. It all was quite tasty. The portions are rather large.",Couples,1,NA,Dance,,NA,Yes,06/09,Great dinner
0,Oomasa,1,,NA,0,100,No,,0,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",5,Jeffrey H,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r439142043-Oomasa-Los_Angeles_California.html#REVIEWS,11/01/2016,11/21/16,Highly recommend! Very high quality food and can be very busy in weekends! Weekdays are easy to get a table!,Couples,,NA,Dance,,NA,Yes,11/12,Good
0,Oomasa,64,, 50-64 year old male ,0,6691,No,21,05,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,Petros14,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r425983828-Oomasa-Los_Angeles_California.html#REVIEWS,10/01/2016,10/07/16,"picked this place on the recommendations of reviews, and it didn't disappoint for Lunch. The bento is very good value and the service was quick and efficient. Very authentic food and decor. No waiting for us we must have got lucky. It is better than a score of 4, but not a 5.",Couples,,Australia,Dance,Gold Coast,M,No,09/11,fantastic lunch
0,Oomasa,434,, 65+ year old male ,0,44697,No,162,06,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,ohgeorge,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r412065606-Oomasa-Los_Angeles_California.html#REVIEWS,08/01/2016,08/28/16,"There are several earteries in Japanese Village Mall in Little Tokyo, but we consider this is the best for an authentic Japanese meal. It's not classic food you might find at an upcscale eatery in Japan. It's food you would expect to find in a native run restuarant serving both the general pubic and Japanese alike. There was a full sushi bar and table service with ""mature"" mama-sans as.servers. They had bento box dinners as will as meals you can assemble from the varied menu. Everything we had from tempura dishes to sushi were delicious. Prices were moderates, too!",Couples,28,FL,Dance,Naples,M,No,05/08,Authentic Japanese Fare
0,Oomasa,50,,NA,0,5042,No,12,05,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",5,Gary L,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r359167419-Oomasa-Los_Angeles_California.html#REVIEWS,03/01/2016,03/27/16,This is an excellent example of a traditional JAPANESE sushi bar! Phenomenal toro and everything else is top notch! If you're looking for Korean rolls and miscellaneous junk this is not for you. Always a wait to get in but worth the effort.,Solo,1,NA,Dance,,NA,Yes,05/15,Superior sushi
0,Oomasa,107,,Male ,0,13741,No,91,06,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",2,NlsnS,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r321236882-Oomasa-Los_Angeles_California.html#REVIEWS,10/01/2015,10/23/15,"I returned to this restaurant after one year and was surprised how it decay, as well all the japanese village (many open places for rent). This time I ordered a combination lunch of pork cutlet and shashimi. The pork was very hard, the fish didn't seem so fresh, the pickles smelled bad. It was a wednesday lunch, a busy weekday, so the food should be fresh. I think next time I will try another place.",Solo,63,California,Dance,San Diego,M,No,08/14,Was good place
0,Oomasa,182,, 50-64 year old male ,0,18622,No,57,06,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,sirsmokeyjoe,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r183591963-Oomasa-Los_Angeles_California.html#REVIEWS,11/01/2013,11/04/13,"I must of gotten lucky after reading the other reviews. I was able to get a seat at the bar right away. I started with a chriashi bowl. the chef delivered a beautiful assortment of fish in basically a bento box style tray, not to much rice, which was nice. Every bit of the sushi was excellent. I only had one other item, a handroll with Natto, it was the first time I had ever had it that way, and I must say i thought it was a cool way of serving it. I would go back for sure.",Solo,12,NA,Dance,Houston Texas,M,No,01/09,nice little spot in Little Tokyo
0,Oomasa,51,, 50-64 year old male ,0,6545,No,40,05,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",5,Jimmy S,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r181541272-Oomasa-Los_Angeles_California.html#REVIEWS,08/01/2013,10/18/13,"I have been going there ever since I was student... I have never lived in LA but just about every visit to LA, I go back to that place...for more than 30 years and more than 100 times. It is real.",Solo,27,Texas,Dance,Lewisville,M,No,05/12,Real Japanese
0,Oomasa,415,, 35-49 year old male ,0,41830,No,155,06,"100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles , CA 90012-3909 100 Alameda street , 100 Japanese Village Plaza Mall , Los Angeles, CA 90012-3909",4,Jay S,https://www.tripadvisor.com//ShowUserReviews-g32655-d3211207-r134231291-Oomasa-Los_Angeles_California.html#REVIEWS,07/01/2012,07/12/12,"When I'm in LA and in the mood for sushi, I really like this place. They may not have the absolute highest quality sushi, but it is pretty good, and I really like their dinner specials. In particular, I go for the sashimi/sushi/chicken teryaki/salad combo, or sometimes the same combo but with tempura in place of sashimi. It's a lot of food (it comes with miso soup and green tea ice cream too; there's also a very random macaroni salad that doesn't really fit in at a Japanese restaurant), but the variety is great, quality is generally good, and I enjoy it.",Solo,1,"Massachusetts, USA",Dance,Newton,M,No,02/10,Great dinner combos!
0,Sizzler,56,,NA,0,5823,No,18,05,"710 South Western Avenue , Los Angeles , CA 90005-3112 710 South Western Avenue , Los Angeles, CA 90005-3112",3,Christine H,https://www.tripadvisor.com//ShowUserReviews-g32655-d533982-r203020156-Sizzler-Los_Angeles_California.html#REVIEWS,04/01/2014,04/27/14,"The salad bar is an excellent choice, but not that pleased with the individual choices on the menu. I didn't think the staff was as friendly as I'd like at a restaurant.",Couples,5,NA,Dance,Rumford,NA,No,09/12,food okay
0,Sizzler,233,, 35-49 year old male ,0,23363,No,63,06,"710 South Western Avenue , Los Angeles , CA 90005-3112 710 South Western Avenue , Los Angeles, CA 90005-3112",2,Springergabel,https://www.tripadvisor.com//ShowUserReviews-g32655-d533982-r148066015-Sizzler-Los_Angeles_California.html#REVIEWS,11/01/2012,12/26/12,"Definitely better choices nearby. Salad bar is reasonable, but don't try the steak. Wouldn't go again.",Couples,,United Kingdom,Dance,Bath,M,Yes,07/12,Wouldn't go again
0,Sizzler,48,,NA,0,4841,No,36,04,"710 South Western Avenue , Los Angeles , CA 90005-3112 710 South Western Avenue , Los Angeles, CA 90005-3112",2,gerard q,https://www.tripadvisor.com//ShowUserReviews-g32655-d533982-r143815888-Sizzler-Los_Angeles_California.html#REVIEWS,10/01/2012,10/26/12,Food tasted ok but i must of got food poisioning as i was very ill all the next day and took about three days to fully recover.I willl never ever step foot in another sizzler as long as i live,Couples,,United Kingdom,Dance,Chester,NA,No,12/11,nice food but you pay for it the next day
1,Sizzler,50,1, 25-34 year old male ,0,5060,No,15,05,"710 South Western Avenue , Los Angeles , CA 90005-3112 710 South Western Avenue , Los Angeles, CA 90005-3112",1,Otter288,https://www.tripadvisor.com//ShowUserReviews-g32655-d533982-r130484971-Sizzler-Los_Angeles_California.html#REVIEWS,05/01/2012,05/23/12,"I remember being a kid and sizzler being a fun, clean, good place to eat. Their onion rings, salads, and chicken wings were good. Also, their self serve ice cream was great. Today, the restuarants are always dirty. They have horible employees that do not care. Their chefs are terrible. The food is nasty and the overall environment totally sucks. I will never eat at sizzler ever...their ribs are horrible and they seem to be running like a fast food joint rather than a restuarant.",Couples,1,California,Dance,San Fernando,M,No,04/12,I don't know how this restuarant still exists
0,The Garland,29,,NA,0,3896,No,6,0,"4222 Vineland Avenue , Los Angeles , CA 91602-3318 (Formerly Beverly Garland's Holiday Inn) 4222 Vineland Avenue , Los Angeles, CA 91602-3318 (Formerly Beverly Garland's Holiday Inn)",4,Robert H,https://www.tripadvisor.com//ShowUserReviews-g32655-d78682-r464401954-The_Garland-Los_Angeles_California.html#CHECK_RATES_CONT,NA,03/03/17,"Perfect hotel for touring Universal Studios or Warner Bros Studios. We stayed Wed & Thur night with a great Groupon rate. The hotel grounds are beautiful. The Front Yard restaurant is in the front yard. Beautiful trees and bushes surround the hotel premises. The hotel has been updated and looks sharp. Only hotel drawback was one of the elevators in the building we were in was down for upgrading and with only two people working the front desk, I waited for 15 minutes to check out. After waiting that long with the same people at the desk, I left and phoned them to email me my receipt. Other than those two instances, we loved the hotel and would return. Kinda close to the 101 Fwy so we did hear road noise from our room on the East side of the hotel. Oh, and they charged $22 for parking or $27 for valet per day. I guess you gotta pay in LA.",Couples,32,"KS, United States",Dance,Overland Park,NA,No,09/14,An Oasis surrounded by trees.
0,The Garland,13,,NA,0,1306,No,6,0,"4222 Vineland Avenue , Los Angeles , CA 91602-3318 (Formerly Beverly Garland's Holiday Inn) 4222 Vineland Avenue , Los Angeles, CA 91602-3318 (Formerly Beverly Garland's Holiday Inn)",5,Daisy415,https://www.tripadvisor.com//ShowUserReviews-g32655-d78682-r462372554-The_Garland-Los_Angeles_California.html#CHECK_RATES_CONT,NA,02/23/17,"We weren't sure about the location in Hollywood before we arrived, but quickly realised it was perfect for our LA stay. The location felt safe, and was close to Universal, Warner bros tour, Griffith Observatory and with a free shuttle bus to Universal and also the metro where it was only one metro stop to the Chinese theatre and stars. The hotel is clean and very pretty at night with the lights, and the staff are very friendly and helpful. The restaurant also serves good food and amazing cocktails.",Couples,,United Kingdom,Dance,Bristol,NA,Yes,12/14,Perfect Hollywood hotel
0,The Garland,30,,NA,0,3008,No,8,0,"4222 Vineland Avenue , Los Angeles , CA 91602-3318 (Formerly Beverly Garland's Holiday Inn) 4222 Vineland Avenue , Los Angeles, CA 91602-3318 (Formerly Beverly Garland's Holiday Inn)",5,Catherine D,https://www.tripadvisor.com//ShowUserReviews-g32655-d78682-r461511548-The_Garland-Los_Angeles_California.html#CHECK_RATES_CONT,NA,02/20/17,"We chose the Garland because we were going to Bel Air for jazz one evening, and DTLA for dinner the next evening and it was a central location, especially because we took ""Lyft"". During the day we walked to Ventura Boulevard, which, offers so much! We were pleasantly surprised that we loved this hotel....we weren't expecting it to be like a boutique hotel....it felt that way. The attention to decorating detail is what I noticed immediately in our room and the restaurant....just look around and you find something interesting to see. Our room 408 was quiet, and away from the elevator, which is what I requested. I loved the bathroom; it was Feng Shui with it's simplicity, no shower curtain, but a great half non-moving glass ""door"", really clean. We liked and used the very quiet refrigerator in the room. We will stay again.",Couples,,California,Dance,Santa Barbara,NA,No,09/08,Boutique-like
0,The Garland,8,,NA,0,821,No,11,0,"4222 Vineland Avenue , Los Angeles , CA 91602-3318 (Formerly Beverly Garland's Holiday Inn) 4222 Vineland Avenue , Los Angeles, CA 91602-3318 (Formerly Beverly Garland's Holiday Inn)",2,Rick M,https://www.tripadvisor.com//ShowUserReviews-g32655-d78682-r459856921-The_Garland-Los_Angeles_California.html#CHECK_RATES_CONT,NA,02/14/17,"Tiny bathroom with the smallest bathroom counter I can remember, tiny closet, designer paint scheme in 1950's orange, and a tiny balcony overlooking a freeway! This place is more like a Hollywood set than a good hotel: all front with the minimum possible in real comfort. And what should have been a lobby entrance was shared with a busy restaurant.",Couples,,"Texas, United States",Dance,Montgomery,NA,No,09/12,Short changes the basics for glitz.
