ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
0,Philadelphia Museum of Art,40,,NA,0,4212,No,7,04,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,jane m,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r465110278-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,04/01/2016,03/06/17,This is a huge museum with a vast collection. I liked how they integrated paintings with period pieces. Highly recommend!,Couples,,Washington,Dance,Bainbridge Island,NA,No,09/15,Wonderful art museum!
0,Philadelphia Museum of Art,91,,Male ,0,10108,No,23,06,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,MrAntoineJ,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r464852446-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,01/01/2017,03/05/17,"My parents first took me here when I was a little boy. I'm now 70. Having traveled to almost every state in the USA, the Caribbean, and most of Western Europe...by now, I've been to countless museums. I believe the greatest are in New York. But in my opinion, this is one of the best outside of NYC. It is beautiful inside and out. It is inspired by the ancient Romans and Greeks. The museum is extremely large, with seemingly endless interior spaces. The permanent collections are almost incomparable. And when they have a special exhibit, it's always thorough and impressive. My only complaint is that in recent years, it's become too expensive.",Couples,25,Pennsylvania,Dance,West Chester,M,No,03/13,The Best Outside Of NYC
0,Philadelphia Museum of Art,13,,NA,0,1301,No,1,03,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,Z5494LHmichaelb,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r464322662-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,03/03/17,The watercolor exhibit was a gem. Unexpected and profound it was curated perfectly allowing a salon experience. The permanent collection was well laid out and easy to navigate with the information on the works succinct and informative. The staff were very friendly and helpful. The Burrito Bar was a good place for lunch and the gift shops were varied and easy to get in and out of. I will go back.,Couples,,Florida,Dance,Jacksonville,NA,No,06/16,Stunning
0,Philadelphia Museum of Art,6,,NA,0,600,No,,02,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,ronsF6171VH,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r464058643-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,03/02/17,"Once you figure out how to park or take public transport, the museum is on of the BEST art museums in the United States. Relatively inexpensive to enter. Start on a floor with an interest to you AND leave PLENTY of time. First visit? Plan on at least 2 days, full days to visit. The pass is good for 2 consecutive days. You can leave the museum and go out for lunch and come back. The displays are grand.",Couples,,United States,Dance,Syosset,NA,No,02/17,Philly Museum of Art
0,Philadelphia Museum of Art,75,,NA,0,8428,No,38,05,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,DebbieandBrian,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r463908774-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,03/01/17,"The museum sports a statue of ""Rocky"" on the grounds, a major photo op. Inside I gravitated toward the impressionists paintings and they were wonderful. There is also a restaurant in the museum that's quite good. The gift shop had some nice things as well.",Couples,22,Connecticut,Dance,Meriden,NA,No,01/10,Fantastic museum!!!!
0,Philadelphia Museum of Art,39,, 18-24 year old female ,0,4365,No,5,04,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,Terri B,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r464159598-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,03/01/2017,03/02/17,"Very large facility with a lot of art. Van Gogh, Monet and Eakins were my favorite. The pass is good for two days and a total of three museums.",Solo,7,Nebraska,Dance,Lincoln,F,Yes,01/13,Lots a beautiful/interesting art
0,Philadelphia Museum of Art,3,, Another gender identity ,0,300,No,,01,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,Bruce J,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r464032143-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,09/01/2016,03/02/17,"2 of my 4 days in the city were spent at this lovely museum. I am from Washington, D.C. where we have the great Smithsonian museums. I was so happy to find this must-see gem.",Solo,,NA,Dance,,NA,No,03/17,I adore this museum.
1,Philadelphia Museum of Art,3,1,NA,0,336,No,1,01,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,Kiyoshirose,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r459824304-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,05/01/2016,02/14/17,I have been to this museum many times as I went to high school in the area. It is one of the most beautiful sites in Philadelphia. I could never advise anyone to come to this city without visiting here. It is completely intoxicating so much so that you will never forget it.,Solo,1,Pennsylvania,Dance,Philadelphia,NA,No,08/15,A Philadelphia Classic
0,Philadelphia Museum of Art,35,,NA,0,3828,No,28,04,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",5,Benita G,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r458296661-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,09/01/2016,02/09/17,This is a world class museum. The Mexican Revolution exhibit was impressively thorough. I Recommend the museum to visitors of all ages and the gardens behind the museum are breathtaking in Spring.,Solo,2,Massachusetts,Dance,Belmont,NA,Yes,01/13,Mexican Revolution exhibit was huge and fantastic
0,Philadelphia Museum of Art,3,, Female ,0,300,No,,01,"2600 Benjamin Franklin Parkway , Philadelphia , PA 19130",4,Meryl H,https://www.tripadvisor.com//ShowUserReviews-g60795-d138311-r457942480-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,02/07/17,"a bit light on contemporary art but still good. Viewed most of the 2 floors in 3 hours. A bit heavy on religious art for my tast. But, that is just my personal preference.",Solo,,NA,Dance,,F,No,02/17,huge and nice
0,Rodin Museum,3,,NA,0,451,No,1,01,"Franklin Parkway at 22nd Street , Philadelphia , PA 19101",5,Maria T,https://www.tripadvisor.com//ShowUserReviews-g60795-d104746-r464545368-Rodin_Museum-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,03/04/17,"Having visited the Rodin in Paris, I wasn't exactly sure what to expect. I can honestly say I was not disappointed. While it is small in comparison, it is beautifully designed. The entrance and gardens are lovely - even in winter - and provide a beautiful setting for the museum and art pieces outside. The Thinker, the Gates of Hell and the Kiss are all reproduced beautifully. The inside is delicate and beautiful - with soaring ceilings and late windows. And interesting feature is a small study room. We took a few minutes to sit and rest and really enjoyed thumbing through the many books describing the life of Rodin. Really charming was a children's book on the artist. This is a small museum and you won't need much time. But it will be even more beautiful when the garden is in bloom. I would definitely return in nicer weather.",Couples,5,NA,Dance,,NA,Yes,03/17,A beautiful homage to Rodin !
0,Rodin Museum,13,,NA,0,1301,No,1,03,"Franklin Parkway at 22nd Street , Philadelphia , PA 19101",5,Z5494LHmichaelb,https://www.tripadvisor.com//ShowUserReviews-g60795-d104746-r464324726-Rodin_Museum-Philadelphia_Pennsylvania.html#REVIEWS,02/01/2017,03/03/17,"The building and grounds are beautiful and some of his best works are on display outside. Inside it just gets better. A well curated collection and free with your ticket to the Philadelphia Art Museum, it is well worth the time and short walk. The tours are informative and free.",Couples,,Florida,Dance,Jacksonville,NA,No,06/16,Rivals his home museum in Paris
