ReviewThanked,ProviderName,ReviewerNumReviews,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerPoints,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerLocationState,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
0,The Getty Center,38,,Male ,0,3830,No,10,04,"1200 Getty Center Dr , Los Angeles , CA 90049",5,VHD001,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r465175367-The_Getty_Center-Los_Angeles_California.html#REVIEWS,01/01/2017,03/06/17,"You can easily spend a day here. Phenomenal art collection housed in an purpose built development that is worth a visit for the architecture alone. You park all day for USD $15 (from memory) then catch the tram (funicular) up the hill to the precinct of buildings and gardens that make up the Getty. Painting, sculptures, furniture and tapestries number among the art huge collection of fine art. You can do no cost tours of the architecture or watch instructive videos to learn more about the construction of the Getty and about Getty the man. Food in the Bistro was a little pricey but good. Think airport food expense. A must do when in L.A. for all except those who favors rap music, baseball caps, designer sneakers and beer in 40oz bottles. .",Couples,,NA,Dance,,M,No,01/15,Fantastic art and arcitecture for free except the parking.
0,The Getty Center,2,,NA,0,200,No,,0,"1200 Getty Center Dr , Los Angeles , CA 90049",5,jollyfroggy6466,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r464965455-The_Getty_Center-Los_Angeles_California.html#REVIEWS,02/01/2017,03/06/17,"The whole experience was interesting but I wasn't blown away by the art on display. A lot of 16th Century European painting, all a bit samey. Loved the photo exhibition, the sculptures. The gardens. The view etc.",Couples,,California,Dance,San Francisco,NA,Yes,12/15,Interesting
0,The Getty Center,21,, 65+ year old female ,0,2169,No,9,03,"1200 Getty Center Dr , Los Angeles , CA 90049",5,Lavinia4248,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r464915504-The_Getty_Center-Los_Angeles_California.html#REVIEWS,03/01/2017,03/05/17,"This place just has to be seen to be believed, ithe design is simply amazing. We took a guided garden tour which was very interesting, unfortunately the tour of the most important works in the collection was booked out. You would want to avoid a very hot day if possible to visit on account of the large expanses of concrete. Food was good and not too pricey but next time we would take a picnic to have on one of the lawns. Lots of children there who seemed to be enjoying themselves! A little train takes you from the parking to the Center, which is fun. No entry charge, $15 for parking.",Couples,1,United Kingdom,Dance,Chinnor,F,No,02/09,Great Day Out
0,The Getty Center,5,,NA,0,500,No,,02,"1200 Getty Center Dr , Los Angeles , CA 90049",5,chichi6977,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r464907013-The_Getty_Center-Los_Angeles_California.html#REVIEWS,10/01/2016,03/05/17,Awesome place 2 go lost of history 2 c the garden therapeutic i highley recomend but get their early gets busy later n tjevday free of charge,Couples,,NA,Dance,,NA,Yes,07/16,Great
0,The Getty Center,29,,NA,0,2932,No,2,04,"1200 Getty Center Dr , Los Angeles , CA 90049",5,saleafpeepers,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r464643322-The_Getty_Center-Los_Angeles_California.html#REVIEWS,03/01/2017,03/04/17,"We arrived a few minutes after 3 so the parking was $10. That's all we paid for an amazing adventure. Being a Saturday I'm sure it was very busy but it did not seem crowded because the grounds are so big. Plenty to see. We did drive to the 5th basement level to park but the elevator up to tram station was quick. Line to wait wasn't long and the 5 minute trip up the hillside offered breathtaking views of LA and surroundings. You could spend a day there and still not enable to see or enjoy all this place has to offer: beautiful gardens and grounds, observation decks galore, and most of all, several galleries with the artwork the Getty family has left us to enjoy.",Couples,1,Texas,Dance,San Antonio,NA,Yes,10/16,Spring Road Trip
0,The Getty Center,10,,NA,0,1185,No,,03,"1200 Getty Center Dr , Los Angeles , CA 90049",5,Kristen M,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r464753253-The_Getty_Center-Los_Angeles_California.html#REVIEWS,05/01/2016,03/05/17,If you love art (and even if you don't) you should visit the Getty. The grounds themselves are amazing- on a clear day you get a view of LA. The permanent collection is also incredible- definitely need to spend at least a half a day to see it all.,Solo,6,NA,Dance,,NA,Yes,07/13,Beautiful grounds and amazing collection
0,The Getty Center,136,,NA,0,13666,No,56,06,"1200 Getty Center Dr , Los Angeles , CA 90049",4,Amanda H,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r463897124-The_Getty_Center-Los_Angeles_California.html#REVIEWS,02/01/2017,03/01/17,Free except for the $15 to park. Great views and great art works. I went on a Sunday at 1pm and parking still available.,Solo,,"CT, USA",Dance,Redding,NA,No,04/12,Worth a visit
0,The Getty Center,126,, 25-34 year old female ,0,13809,No,54,06,"1200 Getty Center Dr , Los Angeles , CA 90049",5,Carolina M,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r463776956-The_Getty_Center-Los_Angeles_California.html#REVIEWS,08/01/2016,03/01/17,"One of the most beautiful places in LA. Kind of far, and the access is easier with a car. But it has a great museum there, with wonderful gardens, places to eat some sandwich and enjoy the Los Angeles view.",Solo,20,SP,Dance,Sao Paulo,F,No,05/13,Wonderful place!
0,The Getty Center,45,, Female ,0,5927,No,37,05,"1200 Getty Center Dr , Los Angeles , CA 90049",5,MissD819,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r463754694-The_Getty_Center-Los_Angeles_California.html#REVIEWS,05/01/2016,03/01/17,"The Getty center is a real treat for art lovers of all types! This is another place in LA you want to visit during the week or on a slower non- art show/opening day. Of course I love the centuries and centuries of artworkand I frequented the Getty Center often when I was in art school studying but now I find it very meditative to escape LA and be in a place such as the Getty center. The gardens there are also superb and absolutely beautiful and tranquil. There is a café with basic beverages and snacks as well. This is a great daytime trip especially when the weather is hot in Los Angeles, museums are the best place to be!",Solo,37,California,Dance,Los Angeles,F,Yes,08/12,Art and gardens
0,The Getty Center,167,,NA,0,16817,No,67,06,"1200 Getty Center Dr , Los Angeles , CA 90049",5,kingdomDublin,https://www.tripadvisor.com//ShowUserReviews-g32655-d147966-r463734825-The_Getty_Center-Los_Angeles_California.html#REVIEWS,02/01/2017,03/01/17,Advice is to try and get to The Getty Centre midweek as at the weekends it can get very busy. Very well laid out from the stunning horse sculpture at the monorail to the famous Irises painting. But the finds are the revolving exhibits.Loads of places to chill and some of the best views over Los Angeles. Plus for those that are on budget its FREE,Solo,1,NA,Dance,dublin,NA,No,04/10,Stunning View of LA
0,La Brea Tar Pits and Museum,3,,NA,0,300,No,,01,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",3,MrsBad305,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r465182851-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,03/01/2017,03/06/17,We are actually going to the LACMA and realized the La Brea pits were right next door so we had to see. The fumes were very strong that day and my husband got a bit nauseous from them. Then we read about the history of the tar pits online!!! Its a must read that Hollywood sits on top of an active oil field!,Couples,,Florida,Dance,Miami,NA,No,12/16,Interesting spot but fumes can make you nauseous
0,La Brea Tar Pits and Museum,234,, 65+ year old male ,0,23879,No,49,06,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",4,lfabian47,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r464325402-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,03/03/17,Tickets include a guided tour of the park during which the guide explains what happened thousands of years ago to the animals that were trapped in the tar pits. The museum has some interesting skeletons and life size models as well as a lovely atrium garden.,Couples,6,Wisconsin,Dance,Madison,M,No,02/09,Chance to do a museum and till be outside
0,La Brea Tar Pits and Museum,25,,NA,0,2505,No,5,04,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",5,stephaniewoolsey,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r463918235-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,03/01/17,"Wonderful displays, great introductory movie. Inside displays are not plentiful, but the big draw is the tarpits and excavation sites themselves. This is also on ""museum row"" or something (""Museum Mile?"") and is right next door to LACMA, so you can easily get your fill of museums if you have time.",Couples,,California,Dance,San Jose,NA,No,03/09,"Great museum, but a bit small inside"
0,La Brea Tar Pits and Museum,47,,NA,0,5156,No,11,05,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",3,sportstraveler2015,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r463763834-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,03/01/17,had gone to LACMA and didnt realize the tar pits were here so walked around. it was interesting to see it but hard to really see tons of oil coming up. the large pit opening was closed at the time. but its interesting to read the captions. wouldnt make a special trip but doing it with LACMA is great.,Couples,9,California,Dance,Los Angeles,NA,No,11/10,kind of interesting
0,La Brea Tar Pits and Museum,106,, Female ,0,10647,No,42,06,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",4,linda g,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r463341419-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,02/27/17,"The tar pits give you an opportunity to experience the geology of the area the way it looked thousands of years ago. The pits are located next door to the LACMA, so the location is convenient for a great day trip. Take the time to visit the museum and check our the exhibits; we met a wonderful docent, Jane, who spent time explaining how the fossils were found and treated so they could be displayed. Also, walk to the area where the scientists are at work cleaning fossils that are still being found. A true working museum!",Couples,,NA,Dance,Connecticut,F,No,10/13,Travel Back in Time!
0,La Brea Tar Pits and Museum,71,,NA,0,7525,No,35,05,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",3,SunDaisy11,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r462544525-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,02/24/17,"This is a cool museum although I drove through 1-1/2 hours of LA traffic to reach it. The movie which is $4 extra is just okay - I'd skip it. I was able to hop on the Excavator Tour which provided more information about the tar pits. I would definitely recommend hitting that up if you have time. Overall, expensive and just okay. You can walk around the outside and view the Tarpits themselves without paying admission to the indoor section. There are food trucks across the street which provide an easy option for lunch though the wait can be longer with crowds.",Solo,12,Ohio,Dance,Cleveland,NA,Yes,10/08,Okay
0,La Brea Tar Pits and Museum,5,,Male ,0,565,No,,02,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",5,Fabian A,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r461040098-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,12/01/2016,02/18/17,"Unlike your typical natural history museum, this one is dedicated to the megafauna that once resided in Los Angeles and North America during the ice ages.",Solo,2,NA,Dance,,M,No,01/17,Unique Natural History Museum
0,La Brea Tar Pits and Museum,19,,NA,0,1964,No,4,03,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",3,Doug G,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r459515456-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,02/01/2017,02/13/17,"My first attempt to visit did not work out because of parking. I arrived about 4:45 pm and the gate to the parking lot was closed. I returned the next day at 2:pm and this time there was an attendant at the gate. She told me the lot was full and that I could park in a lot across the street. It ended up costing me $16 to park for a few hours. After parking and entering the site I noticed numerous parking spots available, so I'm not sure why their lot was closed. The tar pit is an interesting site. You can see the bubbles coming up through the murky liquid asphalt. There are some Mammoth recreations in the muck. There are a couple of pits that are active dig sites, but you can't get too close or see much really. Inside the museum there are a few different options. The more you pay, the more access you get. I paid $16 to walk around the museum and see the presentation. While the displays are fairly well done and kind of interesting, I found the 3D movie rather boring. I was always more interested in Dinosaurs though. Mammoths, Mastodons, etc just aren't as interesting to me. There are some cool displays though. There's a wall containing over 400 wolf skulls that have been excavated from the pits. Overall the site is worth walking around and checking out, but you're not missing much if you pass on the 3D movie IMO.",Solo,2,Canada,Dance,Vancouver,NA,No,11/13,La Brea Tar Pits
0,La Brea Tar Pits and Museum,84,, Female ,0,8434,No,24,05,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",5,Jillbertnyc,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r451518504-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,12/01/2016,01/12/17,"I visited the museum on a weekday. Very spacious with a lot to see. The highlights included seeing scientists actually working with bones, and seeing the active excavation of the tar pits. The movie is also worth watching.",Solo,,NA,Dance,,F,No,04/15,Really interesting visit!
0,La Brea Tar Pits and Museum,9,,NA,0,918,No,3,02,"5801 Wilshire Blvd , Los Angeles , CA 90036 (Formerly Page Museum at the La Brea Tar Pits)",4,FloodOfHunger,https://www.tripadvisor.com//ShowUserReviews-g32655-d143830-r451357989-La_Brea_Tar_Pits_and_Museum-Los_Angeles_California.html#REVIEWS,01/01/2017,01/11/17,"Came while I was in town for business, paid at the lot which was $12 but there seemed to be some easily accessible meters on the road behind the park/museum. Paid the $12 for the museum admission and took the excavator group tour with Ashley who was great, especially with the kids in the group. Most of what we saw on the tour was viewable for free except the observation pit which is just a re-creation of a real pit. No real pits going on right now, the only action is the excavators working boxes dug up from the LA art museum parking garage next door. If you have kids well worth just walking around the grounds for free, including the people working the boxes. Museum was fairly small with some skeletal displays and history of the pits.",Solo,,NA,Dance,,NA,Yes,08/12,"Great place, most of stuff is free"
0,Los Angeles County Museum of Art,736,, Female ,0,86848,No,268,06,"5905 Wilshire Blvd , Los Angeles , CA 90036",5,Lavarcham,https://www.tripadvisor.com//ShowUserReviews-g32655-d106166-r463350983-Los_Angeles_County_Museum_of_Art-Los_Angeles_California.html#REVIEWS,02/01/2017,02/27/17,"The museum is made up of a number of buildings each with interesting architecture of which for me the star was the Japanese Pavilion both outside and inside. At the entrance to the complex the display of lampposts makes a wonderful impact, the only drawback being the number of enthusiastic selfie photographers hanging off the posts. We started in the Ahmanson Building and made our way through all of the other buildings. Such a rich array of wonderful paintings and sculptures. Among my favourites were the Art nouveau & Jugensthiel posters some Feininger paintings and a beautiful sculpture of an American Walking soldier 1917 by Alexander Archipenko. The Art of Americas Building was displaying a fantastic collection of work by Moholy-Nagy including a room of work in a set up as he had imagined but never managed to achieve. We spent several hours here and it was deeply enjoyable.",Couples,430,United Kingdom,Dance,Poulton Le Fylde,F,No,09/09,Rich variety
